event_id,scenario_id,evidence_phase,timestep_index,timestamp_s,vehicle_id,ecu_domain,can_id,message_name,dlc,data_hex,signals_json,connectivity_state,evidence_source,laboratory_generated,physical_vehicle,direct_actuation
560de6e7bc67b1cdf076b6cf,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,281,14.05,EV-LAB-001,RESCUE_DYNAMICS,266,RESCUE_DYNAMICS,8,E8FF0100DCFF0000,"{""CrashEventStatus"":0,""LateralAcceleration"":0.010907533510684964,""LongitudinalAcceleration"":-0.23680712715714056,""YawRate"":-3.634499187425844}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
560de6e7bc67b1cdf076b6cf,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,281,14.05,EV-LAB-001,RESTRAINT_STATUS,267,RESTRAINT_STATUS,8,0101000000000119,"{""DriverPretensioner"":0,""DriverSeatbelt"":1,""PassengerPretensioner"":0,""PassengerSeatbelt"":1,""RestraintDiagnostic"":0,""RestraintIntegrity"":1,""RestraintSequence"":25,""RolloverStatus"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
560de6e7bc67b1cdf076b6cf,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,281,14.05,EV-LAB-001,AIRBAG_STATUS,268,AIRBAG_STATUS,8,0000000000000000,"{""CurtainAirbag"":0,""DriverAirbag"":0,""ImpactSeverity"":0,""PassengerAirbag"":0,""SideAirbag"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
560de6e7bc67b1cdf076b6cf,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,281,14.05,EV-LAB-001,OCCUPANT_STATUS,269,OCCUPANT_STATUS,8,0101323200000000,"{""DriverOccupant"":1,""DriverPosition"":50,""PassengerOccupant"":1,""PassengerPosition"":50}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
560de6e7bc67b1cdf076b6cf,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,281,14.05,EV-LAB-001,RESTRAINT_HEARTBEAT,270,RESTRAINT_HEARTBEAT,8,0101011900000000,"{""OccupantSensorHeartbeat"":1,""RCMHeartbeat"":1,""RestraintGatewayHeartbeat"":1,""RestraintSequenceCounter"":25}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,VEHICLE_DYNAMICS,256,VEHICLE_DYNAMICS,8,FA160A17E716D2FF,"{""SteeringAngle"":-4.602209651777518,""VehicleSpeed"":58.81672670534682,""WheelSpeedFL"":58.976012204227736,""WheelSpeedFR"":58.62730939167195}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,DRIVER_INPUT,257,DRIVER_INPUT,8,49013C000C000000,"{""Accelerator"":29.09260108363482,""BrakePressure"":5.977946599615616,""BrakeStatus"":1,""RegenCommand"":4.782357279692493}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,POWERTRAIN_STATE,258,POWERTRAIN_STATE,8,02A30C5704010000,"{""MotorRPM"":3234.919968794075,""RegenAvailable"":1,""TorqueCommand"":111.08523547660778,""VCUState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,BATTERY_STATUS,259,BATTERY_STATUS,8,C8F5980F0D034702,"{""BMSState"":2,""BatteryTemperature"":31.43695713564327,""HVCurrent"":78.10923515264297,""HVVoltage"":399.17009118353405,""SOC"":79.80430389821085,""SOH"":98.0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,BATTERY_CELL_STATUS,260,BATTERY_CELL_STATUS,8,0E00160001010200,"{""CellTemperatureDeviation"":2.189594095607346,""CellVoltageDeviation"":0.014390414605273037,""ContactorState"":1,""IsolationStatus"":1,""PrechargeState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,MOTOR_STATUS,261,MOTOR_STATUS,8,5404746902000000,"{""InverterState"":2,""InverterTemperature"":64.77240889373346,""MotorTemperature"":76.03820438956916,""TorqueFeedback"":110.80846676370925}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,ECU_HEARTBEAT,262,ECU_HEARTBEAT,8,010101011A000000,"{""BMSHeartbeat"":1,""GatewayHeartbeat"":1,""InverterHeartbeat"":1,""SequenceCounter"":26,""VCUHeartbeat"":1}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,CHARGING_STATUS,263,CHARGING_STATUS,8,0000000000000000,"{""ChargeCurrent"":0.0,""ChargingState"":0,""ConnectorState"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,DIAGNOSTIC_STATUS,264,DIAGNOSTIC_STATUS,8,0001010000000000,"{""DiagnosticState"":0,""GatewayIntegrity"":1,""IntegrityStatus"":1}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,AUXILIARY_POWER,265,AUXILIARY_POWER,8,ED04010000000000,"{""AuxBatteryStatus"":1,""AuxBatteryVoltage"":12.61064015851412}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,RESCUE_DYNAMICS,266,RESCUE_DYNAMICS,8,E8FF0100DBFF0000,"{""CrashEventStatus"":0,""LateralAcceleration"":0.010697547809342987,""LongitudinalAcceleration"":-0.23911786398462465,""YawRate"":-3.6530157831426777}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,RESTRAINT_STATUS,267,RESTRAINT_STATUS,8,010100000000011A,"{""DriverPretensioner"":0,""DriverSeatbelt"":1,""PassengerPretensioner"":0,""PassengerSeatbelt"":1,""RestraintDiagnostic"":0,""RestraintIntegrity"":1,""RestraintSequence"":26,""RolloverStatus"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,AIRBAG_STATUS,268,AIRBAG_STATUS,8,0000000000000000,"{""CurtainAirbag"":0,""DriverAirbag"":0,""ImpactSeverity"":0,""PassengerAirbag"":0,""SideAirbag"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,OCCUPANT_STATUS,269,OCCUPANT_STATUS,8,0101323200000000,"{""DriverOccupant"":1,""DriverPosition"":50,""PassengerOccupant"":1,""PassengerPosition"":50}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6f7e7382e5ec7275ea3b4f3,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,282,14.1,EV-LAB-001,RESTRAINT_HEARTBEAT,270,RESTRAINT_HEARTBEAT,8,0101011A00000000,"{""OccupantSensorHeartbeat"":1,""RCMHeartbeat"":1,""RestraintGatewayHeartbeat"":1,""RestraintSequenceCounter"":26}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,VEHICLE_DYNAMICS,256,VEHICLE_DYNAMICS,8,EE160F17EC16D2FF,"{""SteeringAngle"":-4.630593545727538,""VehicleSpeed"":58.698381941234594,""WheelSpeedFL"":59.03418380677649,""WheelSpeedFR"":58.680831877061145}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,DRIVER_INPUT,257,DRIVER_INPUT,8,4B013C000C000000,"{""Accelerator"":30.18178337235559,""BrakePressure"":6.033903734314105,""BrakeStatus"":1,""RegenCommand"":4.827122987451284}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,POWERTRAIN_STATE,258,POWERTRAIN_STATE,8,029C0C6404010000,"{""MotorRPM"":3228.4110067679026,""RegenAvailable"":1,""TorqueCommand"":112.35644165686568,""VCUState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,BATTERY_STATUS,259,BATTERY_STATUS,8,C8F5910F0C034702,"{""BMSState"":2,""BatteryTemperature"":31.4597469951896,""HVCurrent"":77.95538326691751,""HVVoltage"":398.4797614678256,""SOC"":79.80307874931918,""SOH"":98.0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,BATTERY_CELL_STATUS,260,BATTERY_CELL_STATUS,8,0D00170001010200,"{""CellTemperatureDeviation"":2.3011620542213476,""CellVoltageDeviation"":0.013120723177482644,""ContactorState"":1,""IsolationStatus"":1,""PrechargeState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,MOTOR_STATUS,261,MOTOR_STATUS,8,6604746902000000,"{""InverterState"":2,""InverterTemperature"":64.82125536297079,""MotorTemperature"":75.78169007385391,""TorqueFeedback"":112.63563692334859}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,ECU_HEARTBEAT,262,ECU_HEARTBEAT,8,010101011B000000,"{""BMSHeartbeat"":1,""GatewayHeartbeat"":1,""InverterHeartbeat"":1,""SequenceCounter"":27,""VCUHeartbeat"":1}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,CHARGING_STATUS,263,CHARGING_STATUS,8,0000000000000000,"{""ChargeCurrent"":0.0,""ChargingState"":0,""ConnectorState"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,DIAGNOSTIC_STATUS,264,DIAGNOSTIC_STATUS,8,0001010000000000,"{""DiagnosticState"":0,""GatewayIntegrity"":1,""IntegrityStatus"":1}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,AUXILIARY_POWER,265,AUXILIARY_POWER,8,F304010000000000,"{""AuxBatteryStatus"":1,""AuxBatteryVoltage"":12.666155593095793}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,RESCUE_DYNAMICS,266,RESCUE_DYNAMICS,8,E8FF0100DBFF0000,"{""CrashEventStatus"":0,""LateralAcceleration"":0.008584651586722843,""LongitudinalAcceleration"":-0.24135614937256422,""YawRate"":-3.7421115606501765}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,RESTRAINT_STATUS,267,RESTRAINT_STATUS,8,010100000000011B,"{""DriverPretensioner"":0,""DriverSeatbelt"":1,""PassengerPretensioner"":0,""PassengerSeatbelt"":1,""RestraintDiagnostic"":0,""RestraintIntegrity"":1,""RestraintSequence"":27,""RolloverStatus"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,AIRBAG_STATUS,268,AIRBAG_STATUS,8,0000000000000000,"{""CurtainAirbag"":0,""DriverAirbag"":0,""ImpactSeverity"":0,""PassengerAirbag"":0,""SideAirbag"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,OCCUPANT_STATUS,269,OCCUPANT_STATUS,8,0101323200000000,"{""DriverOccupant"":1,""DriverPosition"":50,""PassengerOccupant"":1,""PassengerPosition"":50}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
b6525f4ebfaee1c23241ad44,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,283,14.15,EV-LAB-001,RESTRAINT_HEARTBEAT,270,RESTRAINT_HEARTBEAT,8,0101011B00000000,"{""OccupantSensorHeartbeat"":1,""RCMHeartbeat"":1,""RestraintGatewayHeartbeat"":1,""RestraintSequenceCounter"":27}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,VEHICLE_DYNAMICS,256,VEHICLE_DYNAMICS,8,E216EF16C516D1FF,"{""SteeringAngle"":-4.657062074765206,""VehicleSpeed"":58.578976479082954,""WheelSpeedFL"":58.71426317252574,""WheelSpeedFR"":58.29470520664535}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,DRIVER_INPUT,257,DRIVER_INPUT,8,47013D000C000000,"{""Accelerator"":28.485628379583027,""BrakePressure"":6.087984283707487,""BrakeStatus"":1,""RegenCommand"":4.870387426965991}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,POWERTRAIN_STATE,258,POWERTRAIN_STATE,8,02960C4F04010000,"{""MotorRPM"":3221.8437063495626,""RegenAvailable"":1,""TorqueCommand"":110.28644411392683,""VCUState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,BATTERY_STATUS,259,BATTERY_STATUS,8,C8F5920FFB024702,"{""BMSState"":2,""BatteryTemperature"":31.07615579848564,""HVCurrent"":76.29648595489518,""HVVoltage"":398.6173937325274,""SOC"":79.80185206756535,""SOH"":98.0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,BATTERY_CELL_STATUS,260,BATTERY_CELL_STATUS,8,0D00140001010200,"{""CellTemperatureDeviation"":2.018723577914953,""CellVoltageDeviation"":0.0127703547229232,""ContactorState"":1,""IsolationStatus"":1,""PrechargeState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,MOTOR_STATUS,261,MOTOR_STATUS,8,4504746902000000,"{""InverterState"":2,""InverterTemperature"":64.5920367374443,""MotorTemperature"":76.26418495044187,""TorqueFeedback"":109.29506102565799}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,ECU_HEARTBEAT,262,ECU_HEARTBEAT,8,010101011C000000,"{""BMSHeartbeat"":1,""GatewayHeartbeat"":1,""InverterHeartbeat"":1,""SequenceCounter"":28,""VCUHeartbeat"":1}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,CHARGING_STATUS,263,CHARGING_STATUS,8,0000000000000000,"{""ChargeCurrent"":0.0,""ChargingState"":0,""ConnectorState"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,DIAGNOSTIC_STATUS,264,DIAGNOSTIC_STATUS,8,0001010000000000,"{""DiagnosticState"":0,""GatewayIntegrity"":1,""IntegrityStatus"":1}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,AUXILIARY_POWER,265,AUXILIARY_POWER,8,EE04010000000000,"{""AuxBatteryStatus"":1,""AuxBatteryVoltage"":12.616958129768106}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,RESCUE_DYNAMICS,266,RESCUE_DYNAMICS,8,E8FF0100DAFF0000,"{""CrashEventStatus"":0,""LateralAcceleration"":0.01147738206698198,""LongitudinalAcceleration"":-0.24351937134829948,""YawRate"":-3.754277971253226}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,RESTRAINT_STATUS,267,RESTRAINT_STATUS,8,010100000000011C,"{""DriverPretensioner"":0,""DriverSeatbelt"":1,""PassengerPretensioner"":0,""PassengerSeatbelt"":1,""RestraintDiagnostic"":0,""RestraintIntegrity"":1,""RestraintSequence"":28,""RolloverStatus"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,AIRBAG_STATUS,268,AIRBAG_STATUS,8,0000000000000000,"{""CurtainAirbag"":0,""DriverAirbag"":0,""ImpactSeverity"":0,""PassengerAirbag"":0,""SideAirbag"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,OCCUPANT_STATUS,269,OCCUPANT_STATUS,8,0101323200000000,"{""DriverOccupant"":1,""DriverPosition"":50,""PassengerOccupant"":1,""PassengerPosition"":50}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
376102a7539be35b8c79f1f1,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,284,14.2,EV-LAB-001,RESTRAINT_HEARTBEAT,270,RESTRAINT_HEARTBEAT,8,0101011C00000000,"{""OccupantSensorHeartbeat"":1,""RCMHeartbeat"":1,""RestraintGatewayHeartbeat"":1,""RestraintSequenceCounter"":28}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,VEHICLE_DYNAMICS,256,VEHICLE_DYNAMICS,8,D616F516BB16D1FF,"{""SteeringAngle"":-4.681580642912321,""VehicleSpeed"":58.45854838406449,""WheelSpeedFL"":58.76877966025848,""WheelSpeedFR"":58.18535978841376}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,DRIVER_INPUT,257,DRIVER_INPUT,8,4A013D000C000000,"{""Accelerator"":29.479191300771568,""BrakePressure"":6.140124049418562,""BrakeStatus"":1,""RegenCommand"":4.91209923953485}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,POWERTRAIN_STATE,258,POWERTRAIN_STATE,8,028F0C5A04010000,"{""MotorRPM"":3215.2201611235473,""RegenAvailable"":1,""TorqueCommand"":111.445350169298,""VCUState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,BATTERY_STATUS,259,BATTERY_STATUS,8,C8F5920F0A034702,"{""BMSState"":2,""BatteryTemperature"":31.35017925799103,""HVCurrent"":77.82545692112231,""HVVoltage"":398.57786471926335,""SOC"":79.80062390061713,""SOH"":98.0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,BATTERY_CELL_STATUS,260,BATTERY_CELL_STATUS,8,0A00150001010200,"{""CellTemperatureDeviation"":2.127284215572662,""CellVoltageDeviation"":0.009687231375941335,""ContactorState"":1,""IsolationStatus"":1,""PrechargeState"":2}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,MOTOR_STATUS,261,MOTOR_STATUS,8,6404746902000000,"{""InverterState"":2,""InverterTemperature"":64.75584187375438,""MotorTemperature"":76.10790699614888,""TorqueFeedback"":112.41518250051182}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,ECU_HEARTBEAT,262,ECU_HEARTBEAT,8,010101011D000000,"{""BMSHeartbeat"":1,""GatewayHeartbeat"":1,""InverterHeartbeat"":1,""SequenceCounter"":29,""VCUHeartbeat"":1}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
6cb114a65c9541f0b4cf5ef9,C01_SPEED_SENSOR_SPOOFING,PRE_EVENT,285,14.25,EV-LAB-001,CHARGING_STATUS,263,CHARGING_STATUS,8,0000000000000000,"{""ChargeCurrent"":0.0,""ChargingState"":0,""ConnectorState"":0}",CONNECTED,LOCAL_FORENSIC_BUFFER,True,False,False
